DocID,PageNum,LineNum,Text,Left,Top,SectionPrefix,SectionText,SectionPage,ProcessedText,Heading,TagMethod
20616,2,9,4.1.3 	Soil Geochemistry,0.24516066908836365,0.34896694123744965,cyfra1 punkt cyfra2 punkt cyfra3 , 	Soil Geochemistry,,cyfra1 punkt cyfra2 punkt cyfra3  	Soil Geochemistry,,
20616,2,10,4.2 	Geological Reconnaissance,0.1846054196357727,0.374953955411911,cyfra1 punkt cyfra2 , 	Geological Reconnaissance,,cyfra1 punkt cyfra2  	Geological Reconnaissance,,
20616,2,11,5. 	INTERPRETATION OF EXPLORATION RESULTS,0.12389132380485535,0.4139009565114975,cyfra1 punkt , 	INTERPRETATION OF EXPLORATION RESULTS,,cyfra1 punkt  	INTERPRETATION OF EXPLORATION RESULTS,,
20616,2,12,"5.1 	""Blanket"" Stream Sediment Sampling",0.18487991392612446,0.4399986118078232,cyfra1 punkt cyfra2 ," 	""Blanket"" Stream Sediment Sampling",,"cyfra1 punkt cyfra2  	""Blanket"" Stream Sediment Sampling",,
20616,2,13,5.2 	Follow-up Stream Sediment Sampling,0.1847330927848816,0.4531396627426148,cyfra1 punkt cyfra2 , 	Follow-up Stream Sediment Sampling,,cyfra1 punkt cyfra2  	Follow-up Stream Sediment Sampling,,
20616,2,14,5.3 	Soil Geochemistry,0.18483155965805054,0.4660063683986664,cyfra1 punkt cyfra2 , 	Soil Geochemistry,,cyfra1 punkt cyfra2  	Soil Geochemistry,,
20616,2,15,5.4 	Geological Reconnaissance,0.1852007657289505,0.4796768724918366,cyfra1 punkt cyfra2 , 	Geological Reconnaissance,,cyfra1 punkt cyfra2  	Geological Reconnaissance,,
20616,2,16,6. 	CONCLUSIONS,0.12471630424261093,0.5189573764801025,cyfra1 punkt , 	CONCLUSIONS,,cyfra1 punkt  	CONCLUSIONS,,
20616,2,17,7. 	EXPENDITURE,0.12475431710481645,0.5584098398685455,cyfra1 punkt , 	EXPENDITURE,,cyfra1 punkt  	EXPENDITURE,,
20616,2,18,8. 	BIBLIOGRAPHY,0.1249619871377945,0.5972312092781067,cyfra1 punkt , 	BIBLIOGRAPHY,,cyfra1 punkt  	BIBLIOGRAPHY,,
21622,3,1,TABLE OF CONTENTS,0.4133486747741699,0.07365966588258742,,TABLE OF CONTENTS,,TABLE OF CONTENTS,,
21622,3,2,Page,0.8371815085411072,0.13805928826332092,,Page,,Page,,
21622,3,3,CONCLUSIONS AND RECOMMENDATIONS 	1,0.1673566997051239,0.1833847388625145,,CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,CONCLUSIONS AND RECOMMENDATIONS cyfra1 ,,
21622,3,4,1. 	SUMMARY 	2,0.1685212254524231,0.2256914426883061,cyfra1 punkt , 	SUMMARY ,cyfra1 ,cyfra1 punkt  	SUMMARY cyfra1 ,,
21622,3,5,2. 	INTRODUCTION 	3,0.16705989837646484,0.2687710424264272,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,,
21622,3,6,2.1 TENEMENT DETAILS 	3,0.2264358103275299,0.29736363887786865,cyfra1 punkt cyfra2 , TENEMENT DETAILS ,cyfra1 ,cyfra1 punkt cyfra2  TENEMENT DETAILS cyfra1 ,,
21622,3,7,2.2 LOCATION AND ACCESS 	5,0.2261370569467545,0.3261021971702576,cyfra1 punkt cyfra2 , LOCATION AND ACCESS ,cyfra1 ,cyfra1 punkt cyfra2  LOCATION AND ACCESS cyfra1 ,,
21622,3,8,3. 	GEOLOGY 	6,0.16577845811843872,0.3684304058551788,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,,
21622,3,9,3.1 REGIONAL GEOLOGY 	6,0.22511053085327148,0.39768505096435547,cyfra1 punkt cyfra2 , REGIONAL GEOLOGY ,cyfra1 ,cyfra1 punkt cyfra2  REGIONAL GEOLOGY cyfra1 ,,
21622,3,10,3.2 LOCAL GEOLOGY 	6,0.2248394936323166,0.427392303943634,cyfra1 punkt cyfra2 , LOCAL GEOLOGY ,cyfra1 ,cyfra1 punkt cyfra2  LOCAL GEOLOGY cyfra1 ,,
21622,3,11,3.3 MINERALISATION 	8,0.2243362665176392,0.4557078778743744,cyfra1 punkt cyfra2 , MINERALISATION ,cyfra1 ,cyfra1 punkt cyfra2  MINERALISATION cyfra1 ,,
21622,3,12,4. 	WORK CONDUCTED 	9,0.16367784142494202,0.4975398778915405,cyfra1 punkt , 	WORK CONDUCTED ,cyfra1 ,cyfra1 punkt  	WORK CONDUCTED cyfra1 ,,
21622,3,13,5. 	GEOCHEMISTRY 	11,0.163466677069664,0.5405261119206747,cyfra1 punkt , 	GEOCHEMISTRY ,cyfra1 ,cyfra1 punkt  	GEOCHEMISTRY cyfra1 ,,
21622,3,14,5.1 STREAM SEDIMENT SAMPLING 	11,0.2232395112514496,0.5696983337402344,cyfra1 punkt cyfra2 , STREAM SEDIMENT SAMPLING ,cyfra1 ,cyfra1 punkt cyfra2  STREAM SEDIMENT SAMPLING cyfra1 ,,
21622,3,15,5.1.1 -80 Mesh Sampling 	11,0.2823081612586975,0.5983973741531372,cyfra1 punkt cyfra2 punkt cyfra3 , -80 Mesh Sampling ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  -80 Mesh Sampling cyfra1 ,,
21622,3,16,5.1.2 BLEG Sampling 	11,0.2831034064292908,0.6124009490013123,cyfra1 punkt cyfra2 punkt cyfra3 , BLEG Sampling ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  BLEG Sampling cyfra1 ,,
21622,3,17,5.2 SOIL SAMPLING 	12,0.2221379280090332,0.6410117447376251,cyfra1 punkt cyfra2 , SOIL SAMPLING ,cyfra1 ,cyfra1 punkt cyfra2  SOIL SAMPLING cyfra1 ,,
21622,3,18,5.3 ROCK SAMPLING 	12,0.2222333401441574,0.6688084602355957,cyfra1 punkt cyfra2 , ROCK SAMPLING ,cyfra1 ,cyfra1 punkt cyfra2  ROCK SAMPLING cyfra1 ,,
21622,3,19,5.3.1 Retina Shear Zone 	13,0.2822756767272949,0.6977833807468414,cyfra1 punkt cyfra2 punkt cyfra3 , Retina Shear Zone ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Retina Shear Zone cyfra1 ,,
21622,3,20,Southern Extension,0.3640822470188141,0.7107456922531128,,Southern Extension,,Southern Extension,,
21622,3,21,5.3.2 Hurricane Shear Zone 	13,0.2812378704547882,0.7267799079418182,cyfra1 punkt cyfra2 punkt cyfra3 , Hurricane Shear Zone ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Hurricane Shear Zone cyfra1 ,,
21622,3,22,5.3.3 Basic Volcanic/chert - 	13,0.2805854976177216,0.7404494881629944,cyfra1 punkt cyfra2 punkt cyfra3 , Basic Volcanic/chert - ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Basic Volcanic/chert - cyfra1 ,,
21622,3,23,Terrace Creek,0.36314913630485535,0.7536590099334717,,Terrace Creek,,Terrace Creek,,
21622,3,24,5.3.4 Other Areas 	14,0.2810531854629517,0.7694700360298157,cyfra1 punkt cyfra2 punkt cyfra3 , Other Areas ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Other Areas cyfra1 ,,
21622,3,25,6. 	PROSPECT EVALUATION 	15,0.16056852042675018,0.8117824395497641,cyfra1 punkt , 	PROSPECT EVALUATION ,cyfra1 ,cyfra1 punkt  	PROSPECT EVALUATION cyfra1 ,,
21622,3,26,6.1 BELLEVUE TREND PROSPECT 	15,0.21991382539272308,0.8402802646160126,cyfra1 punkt cyfra2 , BELLEVUE TREND PROSPECT ,cyfra1 ,cyfra1 punkt cyfra2  BELLEVUE TREND PROSPECT cyfra1 ,,
21659,3,1,TABLE OF CONTENTS,0.3996606171131134,0.07856704294681549,,TABLE OF CONTENTS,,TABLE OF CONTENTS,,
21659,3,2,Page,0.7642972469329834,0.13416896760463715,,Page,,Page,,
21659,3,3,1. 	INTRODUCTION 	1,0.15526506304740906,0.1806689699490865,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,,
21659,3,4,2. 	TENEMENT HISTORY 	2,0.15514160692691806,0.22361570596694946,cyfra1 punkt , 	TENEMENT HISTORY ,cyfra1 ,cyfra1 punkt  	TENEMENT HISTORY cyfra1 ,,
21659,3,5,2.1 General,0.21585677564144126,0.2510848641395569,cyfra1 punkt cyfra2 , General,,cyfra1 punkt cyfra2  General,,
21659,3,6,2.2 Authority to Prospect 5484M,0.2159671187400818,0.2623617947101593,cyfra1 punkt cyfra2 , Authority to Prospect 5484M,,cyfra1 punkt cyfra2  Authority to Prospect 5484M,,
21659,3,7,Little Stockman Creek,0.27581292390823364,0.2772588133811951,,Little Stockman Creek,,Little Stockman Creek,,
21659,3,8,2.3 Authority to Prospect 5539M,0.2169043570756912,0.2904897928237915,cyfra1 punkt cyfra2 , Authority to Prospect 5539M,,cyfra1 punkt cyfra2  Authority to Prospect 5539M,,
21659,3,9,Mount Mambury,0.2763454020023346,0.3064746856689453,,Mount Mambury,,Mount Mambury,0.0,manual
21659,3,10,2.4 Authority to Prospect 5899M,0.21659556031227112,0.3178474009037018,cyfra1 punkt cyfra2 , Authority to Prospect 5899M,,cyfra1 punkt cyfra2  Authority to Prospect 5899M,,
21659,3,11,Stockman Creek,0.2774196267127991,0.33378082513809204,,Stockman Creek,,Stockman Creek,,
21659,3,12,3. 	PREVIOUS EXPLORATION 	4,0.15680092573165896,0.3768917719523112,cyfra1 punkt , 	PREVIOUS EXPLORATION ,cyfra1 ,cyfra1 punkt  	PREVIOUS EXPLORATION cyfra1 ,,
21659,3,13,4. 	WORK CONDUCTED 	6,0.1577455699443817,0.4195313950379689,cyfra1 punkt , 	WORK CONDUCTED ,cyfra1 ,cyfra1 punkt  	WORK CONDUCTED cyfra1 ,,
21659,3,14,5. 	HEAVY MINERAL SAMPLING 	8,0.15819859504699707,0.4616142213344574,cyfra1 punkt , 	HEAVY MINERAL SAMPLING ,cyfra1 ,cyfra1 punkt  	HEAVY MINERAL SAMPLING cyfra1 ,,
21659,3,15,6. 	GEOLOGY 	9,0.158741295337677,0.5039104223251343,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,,
21659,3,16,6.1 Introduction 	9,0.2194834202528,0.5315069854259491,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,cyfra1 punkt cyfra2  Introduction cyfra1 ,,
21659,3,17,6.2 Stockman Horizon 	10,0.22044020891189567,0.5454162061214447,cyfra1 punkt cyfra2 , Stockman Horizon ,cyfra1 ,cyfra1 punkt cyfra2  Stockman Horizon cyfra1 ,,
21659,3,18,6.3 Geochemistry 	11,0.21986974775791168,0.5594055354595184,cyfra1 punkt cyfra2 , Geochemistry ,cyfra1 ,cyfra1 punkt cyfra2  Geochemistry cyfra1 ,,
21659,3,19,7. 	GEOPHYSICS 	12,0.1592586189508438,0.6017119884490967,cyfra1 punkt , 	GEOPHYSICS ,cyfra1 ,cyfra1 punkt  	GEOPHYSICS cyfra1 ,,
21659,3,20,7.1 Introduction 	12,0.22044609487056727,0.6289878487586975,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,cyfra1 punkt cyfra2  Introduction cyfra1 ,,
21659,3,21,7.2 Stockman Grid Moving Loop 	13,0.22065035998821256,0.6426089704036713,cyfra1 punkt cyfra2 , Stockman Grid Moving Loop ,cyfra1 ,cyfra1 punkt cyfra2  Stockman Grid Moving Loop cyfra1 ,,
21659,3,22,SIROTEM,0.2808315455913544,0.657832145690918,,SIROTEM,,SIROTEM,,
21659,3,23,7.3 By Chance Fixed Loop SIROTEM 	17,0.22079657018184665,0.6702029407024384,cyfra1 punkt cyfra2 , By Chance Fixed Loop SIROTEM ,cyfra1 ,cyfra1 punkt cyfra2  By Chance Fixed Loop SIROTEM cyfra1 ,,
21659,3,24,8. 	CONCLUSIONS AND RECOMMENDATIONS 	20,0.16044190526008606,0.7137975295384725,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS cyfra1 ,,
21838,3,1,TABLE OF CONTENTS,0.37277793884277344,0.08839168399572372,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0.0,legacy
21838,3,2,Page,0.8079158067703247,0.13304033875465393,,Page,,Page,0.0,legacy
21838,3,3,1. 	INTRODUCTION 	1,0.1355585902929306,0.19830645124117527,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1.0,legacy
21838,3,4,2. 	TENEMENT HISTORY 	2,0.1351500302553177,0.2405051738023758,cyfra1 punkt , 	TENEMENT HISTORY ,cyfra1 ,cyfra1 punkt  	TENEMENT HISTORY cyfra1 ,1.0,legacy
21838,3,5,2.1 Authority to Prospect 5899M 	2,0.19546739757061005,0.2658807635307312,cyfra1 punkt cyfra2 , Authority to Prospect 5899M ,cyfra1 ,cyfra1 punkt cyfra2  Authority to Prospect 5899M cyfra1 ,2.0,legacy
21838,3,6,"""Stockman Creek""",0.25865378975868225,0.2819740176200867,,"""Stockman Creek""",,"""Stockman Creek""",0.0,legacy
21838,3,7,2.2 Authority to Prospect 6050M 	2,0.19612574577331546,0.2932584285736084,cyfra1 punkt cyfra2 , Authority to Prospect 6050M ,cyfra1 ,cyfra1 punkt cyfra2  Authority to Prospect 6050M cyfra1 ,2.0,legacy
21838,3,8,"""Einasleigh""",0.2601154744625092,0.3096310496330261,,"""Einasleigh""",,"""Einasleigh""",0.0,legacy
21838,3,9,3. 	WORK CONDUCTED 	4,0.13662220537662506,0.35163769125938416,cyfra1 punkt , 	WORK CONDUCTED ,cyfra1 ,cyfra1 punkt  	WORK CONDUCTED cyfra1 ,1.0,legacy
21838,3,10,4. 	GEOPHYSICS 	5,0.13706715404987335,0.3936964770158132,cyfra1 punkt , 	GEOPHYSICS ,cyfra1 ,cyfra1 punkt  	GEOPHYSICS cyfra1 ,1.0,legacy
21838,3,11,4.1 Introduction 	5,0.19809716939926147,0.4197070002555847,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,cyfra1 punkt cyfra2  Introduction cyfra1 ,2.0,legacy
21838,3,12,4.2 Railway Flats and Coolaba Flats 	5,0.1983226835727692,0.4325261861085892,cyfra1 punkt cyfra2 , Railway Flats and Coolaba Flats ,cyfra1 ,cyfra1 punkt cyfra2  Railway Flats and Coolaba Flats cyfra1 ,2.0,legacy
21838,3,13,Moving Loop,0.258109986782074,0.4498052895069122,,Moving Loop,,Moving Loop,0.0,legacy
21838,3,14,4.3 Coolaba Flats Fixed Loop 	9,0.19850195944309235,0.4609363526105881,cyfra1 punkt cyfra2 , Coolaba Flats Fixed Loop ,cyfra1 ,cyfra1 punkt cyfra2  Coolaba Flats Fixed Loop cyfra1 ,2.0,legacy
21838,3,15,4.4 Railway Flats Fixed LOOP SIROTEM 	11,0.19808050990104675,0.4743843972682953,cyfra1 punkt cyfra2 , Railway Flats Fixed LOOP SIROTEM ,cyfra1 ,cyfra1 punkt cyfra2  Railway Flats Fixed LOOP SIROTEM cyfra1 ,2.0,legacy
21838,3,16,4.5 Stockman Creek Fixed LOOP SIROTEM 	13,0.19894544780254364,0.4883197844028473,cyfra1 punkt cyfra2 , Stockman Creek Fixed LOOP SIROTEM ,cyfra1 ,cyfra1 punkt cyfra2  Stockman Creek Fixed LOOP SIROTEM cyfra1 ,2.0,legacy
21838,3,17,5. 	CONCLUSIONS AND RECOMMENDATIONS 	15,0.13893204927444458,0.5324252843856812,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS cyfra1 ,1.0,legacy
21838,3,18,6. 	REFERENCES 	16,0.13979026675224304,0.5756017764409384,cyfra1 punkt , 	REFERENCES ,cyfra1 ,cyfra1 punkt  	REFERENCES cyfra1 ,1.0,legacy
21838,3,19,APPENDIX I,0.1391584873199463,0.6336969137191772,,APPENDIX I,,APPENDIX I,0.0,legacy
21838,3,20,SIROTEM Profiles,0.14038407802581787,0.6603730320930481,,SIROTEM Profiles,,SIROTEM Profiles,0.0,legacy
21899,3,1,CONTENTS,0.43764010071754456,0.16198056936264038,,CONTENTS,,CONTENTS,,
21899,3,2,PAGE NO.,0.7262911200523376,0.2179417908191681,,PAGE NO.,,PAGE NO.,,
21899,3,3,1. 	INTRODUCTION 	1,0.1275395303964615,0.33643874526023865,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,,
21899,3,4,1.1. Exploration Objectives 	1,0.1881365776062012,0.36304520070552826,cyfra1 punkt cyfra2 punkt , Exploration Objectives ,cyfra1 ,cyfra1 punkt cyfra2 punkt  Exploration Objectives cyfra1 ,,
21899,3,5,2. 	PREVIOUS EXPLORATION 	1,0.1275739073753357,0.4230166773001353,cyfra1 punkt , 	PREVIOUS EXPLORATION ,cyfra1 ,cyfra1 punkt  	PREVIOUS EXPLORATION cyfra1 ,,
21899,3,6,3. 	GEOLOGY 	2,0.12855423986911774,0.4812440971533458,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,,
21899,3,7,4. 	EXPLORATION PROGRAMME 	2,0.12949202954769135,0.5394750634829203,cyfra1 punkt , 	EXPLORATION PROGRAMME ,cyfra1 ,cyfra1 punkt  	EXPLORATION PROGRAMME cyfra1 ,,
21899,3,8,5. 	CONCLUSIONS 	3,0.13027231395244598,0.5973645448684692,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS cyfra1 ,,
22568,3,1,CONTENTS,0.43121203780174255,0.11194266378879547,,CONTENTS,,CONTENTS,,
22568,3,2,PAGE NO.,0.7850680947303772,0.18840616941452026,,PAGE NO.,,PAGE NO.,,
22568,3,3,SUMMARY,0.1174762025475502,0.2682310938835144,,SUMMARY,,SUMMARY,,
22568,3,4,1. 	INTRODUCTION 	1,0.11818528920412065,0.3260240058104197,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,,
22568,3,5,2. 	GEOLOGY 	1,0.11788934469223022,0.3848180075486501,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,,
22568,3,6,2.1 	Regiona Geological Setting of the,0.17895576357841492,0.4222799986600876,cyfra1 punkt cyfra2 , 	Regiona Geological Setting of the,,cyfra1 punkt cyfra2  	Regiona Geological Setting of the,,
22568,3,7,Drummond Basin 	1,0.2413226366043091,0.4410773068666458,,Drummond Basin ,cyfra1 ,Drummond Basin cyfra1 ,,
22568,3,8,2.2 Local Geology and Aeromagnetic,0.17922432720661166,0.4584501683712006,cyfra1 punkt cyfra2 , Local Geology and Aeromagnetic,,cyfra1 punkt cyfra2  Local Geology and Aeromagnetic,,
22568,3,9,Interpretation of Exploration Permit,0.2423005551099777,0.4774375855922699,,Interpretation of Exploration Permit,,Interpretation of Exploration Permit,0.0,manual
22568,3,10,for Minerals 7275 	1,0.2402717322111129,0.4990111887454986,,for Minerals 7275 ,cyfra1 ,for Minerals 7275 cyfra1 ,0.0,manual
22568,3,11,3. 	EXPLORATION BY BHP GOLD MINES LIMITED 	2,0.12050761282444,0.5563896099726359,cyfra1 punkt , 	EXPLORATION BY BHP GOLD MINES LIMITED ,cyfra1 ,cyfra1 punkt  	EXPLORATION BY BHP GOLD MINES LIMITED cyfra1 ,,
22568,3,12,3.1 	RAB Drilling 	2,0.18154822289943687,0.596914807955424,cyfra1 punkt cyfra2 , 	RAB Drilling ,cyfra1 ,cyfra1 punkt cyfra2  	RAB Drilling cyfra1 ,,
22568,3,13,3.1.1 	RAB Sampling 	2,0.2426205426454544,0.6353038748105367,cyfra1 punkt cyfra2 punkt cyfra3 , 	RAB Sampling ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	RAB Sampling cyfra1 ,,
22568,3,14,3.1.2 	RAB Geology 	3,0.2429449707269669,0.6548329393068949,cyfra1 punkt cyfra2 punkt cyfra3 , 	RAB Geology ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	RAB Geology cyfra1 ,,
22568,3,15,3.1.3 	RAB Drilling Results 	3,0.24328240752220154,0.6741728583971659,cyfra1 punkt cyfra2 punkt cyfra3 , 	RAB Drilling Results ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	RAB Drilling Results cyfra1 ,,
22568,3,16,3.1.4 	Petrology 	4,0.2437383979558945,0.6943589051564535,cyfra1 punkt cyfra2 punkt cyfra3 , 	Petrology ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	Petrology cyfra1 ,,
22568,3,17,3.2 Soil Geochemistry 	4,0.18318575620651245,0.7319484055042267,cyfra1 punkt cyfra2 , Soil Geochemistry ,cyfra1 ,cyfra1 punkt cyfra2  Soil Geochemistry cyfra1 ,,
22568,3,18,4. 	RECOMMENDATIONS 	5,0.1227843463420868,0.7908283670743307,cyfra1 punkt , 	RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  	RECOMMENDATIONS cyfra1 ,,
22570,2,1,CONTENTS,0.4341877400875092,0.07061177492141724,,CONTENTS,,CONTENTS,,
22570,2,2,PAGE NO.,0.7838262915611267,0.12657995522022247,,PAGE NO.,,PAGE NO.,,
22570,2,3,SUMMARY,0.11994931846857072,0.18994517624378204,,SUMMARY,,SUMMARY,,
22570,2,4,1. 	INTRODUCTION 	1,0.12187154591083528,0.2466972420612971,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,,
22570,2,5,2. 	TITLES 	1,0.1217229887843132,0.30463558435440063,cyfra1 punkt , 	TITLES ,cyfra1 ,cyfra1 punkt  	TITLES cyfra1 ,,
22570,2,6,3. 	REGIONAL GEOLOGY . TEXAS BLOCK 	2,0.12315071374177933,0.3612147072950999,cyfra1 punkt , 	REGIONAL GEOLOGY . TEXAS BLOCK ,cyfra1 ,cyfra1 punkt  	REGIONAL GEOLOGY . TEXAS BLOCK cyfra1 ,,
22570,2,7,4. 	EXPLORATION BY BHPG 	2,0.12443774938583375,0.41949395338694256,cyfra1 punkt , 	EXPLORATION BY BHPG ,cyfra1 ,cyfra1 punkt  	EXPLORATION BY BHPG cyfra1 ,,
22570,2,8,"4.1 	Stream Sediment Sampling, Stanthorpe",0.18556782603263847,0.4769793003797531,cyfra1 punkt cyfra2 ," 	Stream Sediment Sampling, Stanthorpe",,"cyfra1 punkt cyfra2  	Stream Sediment Sampling, Stanthorpe",,
22570,2,9,"1:100,000 Map Sheet 	2",0.2470996975898743,0.5043995082378387,cyfra1 ,":100,000 Map Sheet ",cyfra1 ,"cyfra1 :100,000 Map Sheet cyfra1 ",,
22570,2,10,4.1.1 Stream Results from ATPA 1/90,0.2470761984586716,0.5324029922485352,cyfra1 punkt cyfra2 punkt cyfra3 , Stream Results from ATPA 1/90,,cyfra1 punkt cyfra2 punkt cyfra3  Stream Results from ATPA 1/90,,
22570,2,11,"Stanthorpe, Rats Castle 	3",0.3235526382923126,0.5621346235275269,,"Stanthorpe, Rats Castle ",cyfra1 ,"Stanthorpe, Rats Castle cyfra1 ",,
22570,2,12,4.1.2 Stream Results from ATPA 2/90,0.2473886907100677,0.5909125804901123,cyfra1 punkt cyfra2 punkt cyfra3 , Stream Results from ATPA 2/90,,cyfra1 punkt cyfra2 punkt cyfra3  Stream Results from ATPA 2/90,,
22570,2,13,Montrosa 	3,0.32492560148239136,0.6210297346115112,,Montrosa ,cyfra1 ,Montrosa cyfra1 ,,
22570,2,14,4.1.3 Stream results from ATPA 3/90,0.2484622746706009,0.6487961411476135,cyfra1 punkt cyfra2 punkt cyfra3 , Stream results from ATPA 3/90,,cyfra1 punkt cyfra2 punkt cyfra3  Stream results from ATPA 3/90,,
22570,2,15,Stanthorpe - EPM 7444 Mt You You 	3,0.3251993656158447,0.6779098510742188,,Stanthorpe - EPM 7444 Mt You You ,cyfra1 ,Stanthorpe - EPM 7444 Mt You You cyfra1 ,,
22570,2,16,4.1.4 Results for sample standard 	4,0.2494725435972213,0.7074577212333679,cyfra1 punkt cyfra2 punkt cyfra3 , Results for sample standard ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Results for sample standard cyfra1 ,,
22570,2,17,4.2 	Soil Sampling of the Pike Creek Prospect 	4,0.19061650335788727,0.7667234142621359,cyfra1 punkt cyfra2 , 	Soil Sampling of the Pike Creek Prospect ,cyfra1 ,cyfra1 punkt cyfra2  	Soil Sampling of the Pike Creek Prospect cyfra1 ,,
22570,2,18,4.3 Rock Chip Sampling 	5,0.1915154755115509,0.7959545254707336,cyfra1 punkt cyfra2 , Rock Chip Sampling ,cyfra1 ,cyfra1 punkt cyfra2  Rock Chip Sampling cyfra1 ,,
22570,2,19,5. 	CONCLUSIONS AND RECOMMENDATIONS 	5,0.13227786123752594,0.8558286825815836,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS cyfra1 ,,
22701,3,1,CONTENTS,0.4283246695995331,0.09635396301746367,,CONTENTS,,CONTENTS,0.0,legacy
22701,3,2,SUMMARY,0.09586769342422484,0.1330377608537674,,SUMMARY,,SUMMARY,1.0,legacy
22701,3,3,1. 	INTRODUCTION,0.09810592979192734,0.18344563245773315,cyfra1 punkt , 	INTRODUCTION,,cyfra1 punkt  	INTRODUCTION,1.0,legacy
22701,3,4,2. 	TITLES,0.09688996523618698,0.2173573523759842,cyfra1 punkt , 	TITLES,,cyfra1 punkt  	TITLES,1.0,legacy
22701,3,5,3. 	PREVIOUS EXPLORATION,0.09704645723104477,0.2498017027974129,cyfra1 punkt , 	PREVIOUS EXPLORATION,,cyfra1 punkt  	PREVIOUS EXPLORATION,1.0,legacy
22701,3,6,4. 	GEOLOGY,0.09754641354084016,0.2838411331176758,cyfra1 punkt , 	GEOLOGY,,cyfra1 punkt  	GEOLOGY,1.0,legacy
22701,3,7,5. 	EXPLORATION FOR THE PERIOD ENDED 25TH MAY 1991,0.09797511249780656,0.3145206272602081,cyfra1 punkt , 	EXPLORATION FOR THE PERIOD ENDED 25TH MAY 1991,,cyfra1 punkt  	EXPLORATION FOR THE PERIOD ENDED 25TH MAY 1991,1.0,legacy
22701,3,8,5.1 	DRILLING RESULTS,0.2199764996767044,0.3493548780679703,cyfra1 punkt cyfra2 , 	DRILLING RESULTS,,cyfra1 punkt cyfra2  	DRILLING RESULTS,2.0,legacy
22701,3,9,5.2 	DISCUSSION OF DRILLING RESULTS,0.22001276910305026,0.36522039771080017,cyfra1 punkt cyfra2 , 	DISCUSSION OF DRILLING RESULTS,,cyfra1 punkt cyfra2  	DISCUSSION OF DRILLING RESULTS,2.0,legacy
22701,3,10,"6. 	CONCLUSIONS, RECOMMENDATIONS AND PROPOSED WORK",0.09849459677934648,0.3976945877075195,cyfra1 punkt ," 	CONCLUSIONS, RECOMMENDATIONS AND PROPOSED WORK",,"cyfra1 punkt  	CONCLUSIONS, RECOMMENDATIONS AND PROPOSED WORK",1.0,legacy
22701,3,11,7. 	EXPENDITURE,0.09900818765163424,0.433759406208992,cyfra1 punkt , 	EXPENDITURE,,cyfra1 punkt  	EXPENDITURE,1.0,legacy
23067,3,1,TABLE OF CONTENTS,0.3454554080963135,0.07907401025295258,,TABLE OF CONTENTS,,TABLE OF CONTENTS,,
