DocID,PageNum,LineNum,NormedLineNum,Text,Words2Width,WordsWidth,Width,Height,Left,Top,ContainsNum,Centrality,Heading,WordCount
26114,9,26,0.735294118,A stream sediment sampling program was conducted with 65 -3mm BLEG and -80# samples,1,0.753886282,0.753886282,0.016989499,0.129414499,0.687336802,0,0.986737553,0,14
26114,9,27,0.764705882,"collected. BLEG samples were analysed for Au, and the -80# splits analysed for Ag, Cu, Pb, Zn,",1,0.75349313,0.75349313,0.016664164,0.129742116,0.704195559,0,0.986464181,0,17
26114,9,28,0.794117647,"As, and Sb. No significant results were returned from samples within BHP Minerals EPM 9526",1,0.753516912,0.753516912,0.017093744,0.130002156,0.720313489,0,0.985896888,0,15
26114,9,29,0.823529412,"Union Oil Development Corporation 	EPM 5559 	GSQCR 22671",0.796884332,0.531557612,0.667044878,0.0156422,0.129919395,0.755490363,0,0.923734356,0,8
26114,9,30,0.852941176,Union conducted a 115 sample pan-concentrate program. Anomalous Au was found in several,1,0.754043937,0.754043937,0.016975852,0.13018091,0.78821063,0,0.984974248,0,13
26114,9,31,0.882352941,drainages in portions 3 and 4 of its EPM. Follow-up in portion 4 discovered zones of alteration,1,0.754781067,0.754781067,0.018191889,0.130050838,0.804626644,0,0.984476713,0,17
26114,9,32,0.911764706,and pyrite/jarosite + galena at the Lulu Prospect. Subsequent soil sampling and rock-chipping,1,0.754091144,0.754091144,0.017793437,0.130424365,0.821762145,0,0.984417121,0,13
26114,9,33,0.941176471,gave a best result of 0.4 ppm Au from a galena-rich float sample.,1,0.514846265,0.514846265,0.016256589,0.130657643,0.840106666,0,0.766518961,0,13
26114,9,34,0.970588235,The source of Au anomalism in both portions 3 and 4 was not found and was attributed to Au,1,0.754844904,0.754844904,0.016574405,0.129970267,0.855255365,0,0.98457821,0,19
26114,9,35,1,shedding from small fissure veins in the Ravenswood Granodiorite.,1,0.53212291,0.53212291,0.017346727,0.130120143,0.873289943,0,0.783418591,0,9
26114,10,2,0.03030303,"Axis Mining NL 	EPM 5927 	GSQCR 20855",0.536963448,0.359408826,0.669335738,0.014924019,0.125370011,0.084571322,0,0.916633155,0,7
26114,10,3,0.060606061,A very limited program of BCL sampling (5 samples) returned 4.0 ppb Au from the headwaters,1,0.753763616,0.753763616,0.017551368,0.126238346,0.116361663,0,0.993491474,0,16
26114,10,4,0.090909091,"of Eight Mile Creek. Follow-up float sampling (2 samples) of granitic lithologies gave BLD Au,",1,0.754382551,0.754382551,0.017167766,0.126112401,0.13419576,0,0.993108616,0,15
26114,10,5,0.121212121,and it was considered the results were discouraging for further exploration.,1,0.596348703,0.596348703,0.014871026,0.126311064,0.151398107,0,0.842464945,0,11
26114,10,6,0.151515152,"Porphyry Gold Mines N.L. 	EPM 5956 	GSQCR 22191",0.674837932,0.450965814,0.668257952,0.015586614,0.126005203,0.183353757,0,0.91683405,0,8
26114,10,7,0.181818182,"Porphyry Gold Mines (Poseidon) conducted a review of previous work, interpretation of",1,0.756756544,0.756756544,0.016832473,0.125250921,0.216443479,0,0.992429537,0,12
26114,10,8,0.212121212,"aeromagnetic and radiometric data, and reconnaissance field trips.",1,0.52416122,0.52416122,0.016009228,0.126139641,0.233889714,0,0.766809928,0,8
26114,10,9,0.242424242,It was concluded that the tenement had been adequately covered for stream sediment sampling,1,0.755215049,0.755215049,0.016583962,0.126218215,0.266756982,0,0.992019509,0,14
26114,10,10,0.272727273,by previous workers with little apparent Au anomalism and that there were no aeromagnetic nor,1,0.754541099,0.754541099,0.016391873,0.126889095,0.284683436,0,0.991322929,0,15
26114,10,11,0.303030303,radiometric features of note. The tenement was subsequently surrendered.,1,0.592000425,0.592000425,0.015006293,0.127281129,0.301107615,0,0.839953053,0,9
26114,10,12,0.333333333,"Poseidon Exploration Limited 	EPM 7458 	GSQCR 22945",0.714822127,0.478129916,0.668879569,0.015326335,0.126702368,0.335138132,0,0.918936847,0,7
26114,10,13,0.363636364,Poseidon established this EPM as part of an aeromagnetics based search for porphyry related Au,1,0.755487978,0.755487978,0.015484511,0.126100942,0.367379308,0,0.99197947,0,15
26114,10,14,0.393939394,mineralisation associated with Permo-Carboniferous intrusives.,1,0.500715315,0.500715315,0.013737541,0.126950443,0.384156674,0,0.744045412,0,5
26114,10,15,0.424242424,"Work consisted of a literature review, aeromagnetic and radiometric interpretation, air-photo",1,0.754466116,0.754466116,0.015976587,0.127113402,0.418229818,0,0.990933201,0,11
26114,10,16,0.454545455,structural analysis and follow-up geochemical sampling. 79 each of -2mm BLEG and -80#,1,0.755121946,0.755121946,0.01645888,0.126994491,0.434898049,0,0.990497185,0,13
26114,10,17,0.484848485,"stream sediment samples were taken and analysed for Au (BLEG), Cu, Pb, Zn, Bi, Mo, and As.",1,0.753618777,0.753618777,0.016525799,0.127663448,0.451644242,0,0.990669558,0,17
26114,10,18,0.515151515,Additionally 14 rock-chip samples were taken.,1,0.369451404,0.369451404,0.015897134,0.127811506,0.469301462,0,0.608922822,0,6
26114,10,19,0.545454545,No significant anomalism was found and the tenement was relinquished.,1,0.57154578,0.57154578,0.016012901,0.12688309,0.502414405,0,0.817786823,0,10
26114,10,20,0.575757576,"Poseidon Exploration Limited 	EPM 7469 	GSQCR 24134",0.654452309,0.47787521,0.730191037,0.015353771,0.127389371,0.53620855,0,0.984322883,0,7
26114,10,21,0.606060606,Poseidon established this EPM as part of an aeromagnetics based search for porphyry related Au,1,0.754699826,0.754699826,0.016487151,0.127223015,0.568668485,0,0.990460752,0,15
26114,10,22,0.636363636,mineralisation associated with Permo-Carboniferous intrusives.,1,0.500772536,0.500772536,0.013898049,0.127387866,0.586506844,0,0.745017634,0,5
26114,10,23,0.666666667,"Work consisted of a literature review, aeromagnetic and radiometric interpretation, Landsat based",1,0.754453421,0.754453421,0.016595991,0.127883688,0.61889714,0,0.989339502,0,12
26114,10,24,0.696969697,structural analysis and follow-up geochemical sampling. Stream sediment sampling included 37,1,0.753370523,0.753370523,0.017711475,0.128330395,0.635517478,0,0.989537149,0,11
26114,10,25,0.727272727,"-2mm BLEG samples were taken and analysed for Au and 22 -80# samples were analysed for Cu,",1,0.754681468,0.754681468,0.017027242,0.12765415,0.653067231,0,0.989580483,0,17
26114,10,26,0.757575758,"Pb, and Zn. Additionally, 21 rock-chip samples were taken and analysed for Au, Cu, PB, Zn, Ag,",1,0.754630506,0.754630506,0.015977563,0.127727032,0.670282602,0,0.989481598,0,17
26114,10,27,0.787878788,"Bi, and As.",1,0.091023505,0.091023505,0.013655441,0.127707109,0.689257562,0,0.318282145,0,3
26114,10,28,0.818181818,No significant mineralisation was detected and the EPM was relinquished.,1,0.5873034,0.5873034,0.017041517,0.127753317,0.72035867,0,0.836038736,0,10
26114,10,29,0.848484848,"Poseidon Exploration Limited 	EPM 7728 and 8275 	GSQCR 24134",0.766955002,0.560770214,0.731164426,0.015753128,0.12740393,0.755206287,0,0.985368577,0,9
26114,10,30,0.878787879,Poseidon established this EPM as part of an aeromagnetics based search for porphyry related Au,1,0.754802346,0.754802346,0.016531648,0.12808986,0.787333488,0,0.988545436,0,15
26114,10,31,0.909090909,mineralisation associated with Permo-Carboniferous intrusives.,1,0.500825047,0.500825047,0.014645861,0.127985194,0.805124104,0,0.746318531,0,5
26114,10,32,0.939393939,"Work consisted of a literature review, aeromagnetic and radiometric interpretation, Landsat and",1,0.754495978,0.754495978,0.015590461,0.128575027,0.838129878,0,0.987852865,0,12
26114,10,33,0.96969697,air-photo based structural analysis. No areas of interest were identified and the tenements were,1,0.755393267,0.755393267,0.017411698,0.128317446,0.8546924,0,0.987454277,0,14
26114,10,34,1,relinquished in full.,1,0.153879881,0.153879881,0.015943371,0.127616063,0.873933911,0,0.383656508,0,3
26114,11,7,0.193548387,"5.1 	Reconnaissance Sampling",0.842461134,0.24776285,0.294094101,0.013974822,0.126184687,0.21908436,1,0.526925232,2,3
26114,11,19,0.580645161,"5.2 	Three Peaks Prospect",0.827675764,0.214000998,0.25855656,0.014035579,0.12678133,0.488345116,1,0.491101387,2,4
26114,11,20,0.612903226,"5.2.1 	Gridding",0.797253693,0.121828925,0.152810737,0.014704564,0.127048701,0.522521615,1,0.381357696,2,2
26114,11,23,0.709677419,5.2.2 Mapping,1,0.151809186,0.151809186,0.013640818,0.127485156,0.606305897,1,0.381223512,2,2
26114,11,25,0.774193548,"5.2.3 	Soil Sampling",0.844098259,0.161962859,0.191876784,0.014616544,0.127675697,0.673312336,1,0.423414768,2,3
26114,11,30,0.935483871,"5.2.4 	Ground Magnetics Survey",0.89750323,0.268204182,0.298833668,0.014463278,0.12806572,0.791057825,1,0.535793126,2,4
26114,11,2,0.032258065,"5. 	BHP EXPLORATION PROGRAM",0.853822216,0.323551157,0.378944412,0.01225172,0.12563701,0.085906118,1,0.614288447,1,4
26114,11,3,0.064516129,"Initially, work on EPM 9526 involved collation of previous exploration results. The field program",1,0.753437877,0.753437877,0.016070804,0.126354218,0.117117584,0,0.99358952,0,14
26114,11,4,0.096774194,involved reconnaissance stream sediment sampling and rock chip sampling. Further investigations,1,0.753776014,0.753776014,0.015567255,0.126142845,0.134346351,0,0.993677774,0,11
26114,11,5,0.129032258,"have focussed on the Three peaks breccia (Figure 2). This prospect has been gridded, mapped,",1,0.753576636,0.753576636,0.015256787,0.126175761,0.150834233,0,0.993817071,0,15
26114,11,6,0.161290323,soil sampled and a ground magnetics survey has been conducted.,1,0.515497208,0.515497208,0.015809672,0.126254439,0.16734919,0,0.758012149,0,10
26114,11,8,0.225806452,A program of -2mm BLEG sampling was completed at a density of approximately 1 sample per,1,0.755036473,0.755036473,0.015618403,0.126619771,0.251267105,0,0.991368066,0,16
26114,11,9,0.258064516,1.5 km stream length. Sample sites are shown in Figure 2. 109 -2mm stream sediment samples,1,0.75215596,0.75215596,0.015644358,0.128575519,0.267493904,1,0.990292669,0,16
26114,11,10,0.290322581,"were analysed for Au by active cyanide solvent extraction, carbon rod finish. At the same sample",1,0.754775286,0.754775286,0.015487453,0.126379654,0.284214556,0,0.99214143,0,16
26114,11,11,0.322580645,"site a -80# sediment sample was also taken for analysis of Cu, Pb, Zn, Ag, As, Mo, and Bi by",1,0.754775286,0.754775286,0.015912801,0.126083896,0.300649673,0,0.992758429,0,20
26114,11,12,0.35483871,ICP-OES. BLEG Au results and locations are shown in Figure 3 and tabled in Appendix 1.,1,0.75323987,0.75323987,0.014676222,0.126840085,0.317912489,0,0.992782459,0,16
26114,11,13,0.387096774,Multi-element results from -80# samples are tabled in Appendix 2.,1,0.52520299,0.52520299,0.014824057,0.127329484,0.335120857,0,0.770378784,0,10
26114,11,14,0.419354839,"Additionally, 12 rock-chips were taken during the reconnaissance program. Samples were assayed",1,0.753410339,0.753410339,0.015896158,0.127997875,0.368219018,0,0.990189307,0,12
26114,11,15,0.451612903,"for Au by aqua-regia digest, AAS determination with carbon-rod finish, and for Cu, Pb, Zn, Mn,",1,0.754269481,0.754269481,0.016729901,0.126815587,0.384753704,0,0.991759597,0,16
26114,11,16,0.483870968,"Fe, Ag, As, Mo, Ni and Bi by aqua-regia/perchloric digest and ICP-OES determination. Sample",1,0.754898369,0.754898369,0.016069377,0.126655027,0.401749283,0,0.99143857,0,14
26114,11,17,0.516129032,locations are shown in Figure 4 and multi-element results are tabled in Appendix 3. Rock-chip,1,0.754664361,0.754664361,0.015519224,0.126712203,0.418726146,0,0.991563381,0,15
26114,11,18,0.548387097,descriptions are listed in Appendix 4.,1,0.296216995,0.296216995,0.014910022,0.12644361,0.4362849,0,0.529679737,0,6
26114,11,21,0.64516129,The Three Peaks Prospect was gridded (slope corrected) to 50m X 50m essentially on a 1 km,1,0.754733682,0.754733682,0.016048068,0.126709506,0.553211033,0,0.991496701,0,17
26114,11,22,0.677419355,square to AMG coordinates.,1,0.228989333,0.228989333,0.014937145,0.127231032,0.571940124,0,0.461198522,0,4
26114,11,24,0.741935484,The gridded area was geologically mapped with reference to the established grid (Plate 1).,1,0.718243182,0.718243182,0.016754968,0.126909927,0.637221396,0,0.970860101,0,14
26114,11,26,0.806451613,The 50 m X 50 m grid was soil sampled at grid points by taking 1 kg of -20# soil from -150mm,1,0.753615499,0.753615499,0.016286673,0.127839193,0.705050349,0,0.990306347,0,22
26114,11,27,0.838709677,"below surface. Sample locations are shown in Figure 5. Samples were analysed for Au, Cu, Pb,",1,0.753999233,0.753999233,0.015856467,0.127808005,0.721663058,0,0.989971144,0,16
26114,11,28,0.870967742,"Zn, Ag, and Bi by aqua-regia digest AAS determination with Au determined using carbon-rod",1,0.7543782,0.7543782,0.016114604,0.1275125,0.738266528,0,0.990192322,0,14
26114,11,29,0.903225806,finish. Results are tabled in Appendix 5.,1,0.323101819,0.323101819,0.014896547,0.127311453,0.756394386,0,0.559533252,0,7
26114,11,31,0.967741935,The established grid was used for a ground magnetics survey using roving and base station G856,1,0.754289925,0.754289925,0.016099354,0.127775624,0.822168648,0,0.989735479,0,16
26114,11,32,1,magnetometers Contours are shown in Plate 2.,1,0.382902384,0.382902384,0.014930947,0.128198043,0.840263426,0,0.623759662,0,7
26114,16,2,0.025641026,"6. 	DISCUSSION",0.718921386,0.14100481,0.196133837,0.013115142,0.125465259,0.085763969,1,0.423243887,1,2
26114,16,38,0.948717949,"7. 	RECOMMENDATIONS AND CONCLUSIONS",0.880407369,0.429160256,0.487456456,0.013244873,0.127493441,0.823088795,1,0.731348129,1,4
26114,16,3,0.051282051,Reconnaissance -2mm BLEG and -80# sampling has returned a number of anomalies which,1,0.754630744,0.754630744,0.016244525,0.125929341,0.115596399,0,0.993231624,0,13
26114,16,4,0.076923077,require follow-up.,1,0.147025347,0.147025347,0.01611886,0.124656208,0.134656101,0,0.370331935,0,2
26114,16,5,0.102564103,The Three Peaks prospect is a multi-phase breccia occurrence of probable Permo-Carboniferous,1,0.754736364,0.754736364,0.01622414,0.12545228,0.165912524,0,0.99411668,0,12
26114,16,6,0.128205128,age. The host lithologies include ?Cambro-Ordovician metasediments of the Seventy Mile Range,1,0.755446494,0.755446494,0.016977539,0.125961512,0.182346433,0,0.992313616,0,12
26114,16,7,0.153846154,"Group, ?Ordovician granodiorite, ?Siluro-Devonian tonalite, Siluro-Carboniferous coarse",1,0.755828261,0.755828261,0.016457506,0.125607461,0.199980527,0,0.992654011,0,7
26114,16,8,0.179487179,"grained porphyry, and possibly Carboniferous porphyritic and non-porphyritic fine grained quartz-",1,0.754024804,0.754024804,0.017009033,0.126627773,0.216502368,0,0.992406626,0,11
26114,16,9,0.205128205,feldspar intrusives.,1,0.151667982,0.151667982,0.01477338,0.126225233,0.234992042,0,0.378447822,0,2
26114,16,10,0.230769231,The NE peak is an expression of silica induration in an interpreted early phase quartz-tourmaline,1,0.753677964,0.753677964,0.016117582,0.125745967,0.267071784,0,0.994607998,0,15
26114,16,11,0.256410256,matrix breccia. Clasts are sub-angular to well rounded fragments of basement lithologies,1,0.754680157,0.754680157,0.015283979,0.12610206,0.28356716,0,0.992819762,0,12
26114,16,12,0.282051282,(Cambro-Ordovician metasediments and Ordovician granodiorite). Matrix is variable from,1,0.754954338,0.754954338,0.016913284,0.125776008,0.299372822,0,0.993213967,0,9
26114,16,13,0.307692308,silicified rock-flour to massive open-space quartz-tourmaline fill. In one locality this massive,1,0.755380511,0.755380511,0.016033201,0.126486018,0.316662461,0,0.991288237,0,12
26114,16,14,0.333333333,"quartz-tourmaline fill contains vughs which are coated by finely banded blue, red, cream and white",1,0.753520131,0.753520131,0.017488956,0.127981156,0.333292007,0,0.990109664,0,15
26114,16,15,0.358974359,"coloured chalcedony. Locally, fresh pyrite can be found in areas of intense silicification. This",1,0.754625142,0.754625142,0.016324172,0.125977337,0.350435585,0,0.993137339,0,14
26114,16,16,0.384615385,breccia is represented in the magnetic image as a subdued low suggesting hydrothermal,1,0.754930973,0.754930973,0.016213417,0.127071664,0.367413849,0,0.99053539,0,13
26114,16,17,0.41025641,destruction of magnetite.,1,0.200656891,0.200656891,0.015049606,0.126390263,0.38536343,0,0.429891508,0,3
26114,16,18,0.435897436,The SW peak is also an expression of silica indurated breccia. The top of the peak displays,1,0.755385637,0.755385637,0.016473016,0.126117304,0.418179333,0,0.992052088,0,17
26114,16,19,0.461538462,imbricate decompression fracture textures and fine elongate clasts of metasediment and,1,0.755201399,0.755201399,0.016224558,0.126687393,0.434818447,0,0.991054966,0,11
26114,16,20,0.487179487,granodiorite in a matrix of comb quartz fill with Fe-oxides (after pyrite) in crystal interstices.,1,0.754028738,0.754028738,0.016491853,0.127228916,0.450954437,0,0.991148442,0,15
26114,16,21,0.512820513,These textures are interpreted to be marginal and collapse breccias and represent the upper,1,0.755295575,0.755295575,0.016557692,0.126333207,0.467547566,0,0.991695622,0,14
26114,16,22,0.538461538,portions of the breccia column. On the SW flank occasional in-situ outcrops of Fe-oxide stained,1,0.756066144,0.756066144,0.017236913,0.126345649,0.484621704,0,0.990865899,0,15
26114,16,23,0.564102564,breccia are likely upward extending inter-fingers of the same. This breccia is expressed as a large,1,0.754215002,0.754215002,0.016738849,0.127666414,0.501302421,0,0.990041461,0,16
26114,16,24,0.58974359,and intense lobate low in the ground magnetics and is interpreted to be due to hydrothermal,1,0.754284501,0.754284501,0.01656208,0.127735317,0.518243372,0,0.989825225,0,16
26114,16,25,0.615384615,destruction of magnetite. This is particularly striking near outcrop of the ?Siluro-Devonian,1,0.756176353,0.756176353,0.016130341,0.126876727,0.535568118,0,0.989643029,0,12
26114,16,26,0.641025641,"tonalite which, when unaltered, is intensely magnetic.",1,0.423862755,0.423862755,0.014700106,0.127177238,0.553182662,0,0.66435509,0,7
26114,16,27,0.666666667,The NW peak is also an expression of silica induration of zones of intense fracturing to jigsaw,1,0.754347503,0.754347503,0.016884003,0.127397105,0.586038589,0,0.990465073,0,17
26114,16,28,0.692307692,breccia to clast rotated breccia. The host is metasediments and granodiorite with minor quartz-,1,0.753704071,0.753704071,0.014494196,0.127768621,0.60297966,0,0.990361183,0,14
26114,16,29,0.717948718,"feldspar porphyry. Secondary, fine grained, porcellanous alunite veins are abundant and fresh",1,0.755707026,0.755707026,0.017889393,0.126936913,0.618962526,0,0.990007017,0,12
26114,16,30,0.743589744,pyrite can be found in areas of intense silicification. Clast rotated breccia outcrop is limited on,1,0.754755259,0.754755259,0.017767183,0.127631471,0.636026323,0,0.989550827,0,16
26114,16,31,0.769230769,this peak where intense fracturing with haematite and jarosite fracture coatings dominate. This,1,0.754272163,0.754272163,0.017429732,0.127852529,0.652991831,0,0.98959357,0,13
26114,16,32,0.794871795,style of intense fracturing continues along an arcuate ridge to the SW for approximately 400 m.,1,0.753860533,0.753860533,0.017066168,0.127831787,0.670017958,0,0.990066205,0,16
26114,16,33,0.820512821,This arcuate ridge and the breccias on the NW peak are interpreted as being a ring fracture feature,1,0.756059229,0.756059229,0.017046669,0.127474502,0.686325908,0,0.988518142,0,18
26114,16,34,0.846153846,associated with the larger breccia on the SW peak.,1,0.403284848,0.403284848,0.015043199,0.128031492,0.70532918,0,0.644672775,0,9
26114,16,35,0.871794872,"The soil geochemistry failed to give encouragement, especially for Au. Zn anomalism (+100 ppm)",1,0.756139338,0.756139338,0.017094718,0.127279267,0.737461984,0,0.988841874,0,14
26114,16,36,0.897435897,is likely associated with the distribution of fine grained quartz-feldspar porphyry and not related,1,0.755082428,0.755082428,0.01698748,0.12814495,0.754432201,0,0.988138361,0,14
26114,16,37,0.923076923,to hydrothermal mineralisation.,1,0.25225544,0.25225544,0.015346112,0.128076538,0.772833288,0,0.487230824,0,3
26114,16,39,0.974358974,Several Au and multi-element anomalies generated during the reconnaissance stream sampling,1,0.754398465,0.754398465,0.016170382,0.128920704,0.854830086,0,0.987233441,0,11
26114,16,40,1,program require follow-up within the next reporting period.,1,0.475065202,0.475065202,0.016976269,0.128909856,0.87306875,0,0.721377917,0,8
26114,17,6,0.151515152,REFERENCES,1,0.135571629,0.135571629,0.013004945,0.12557973,0.201793417,0,0.360311395,1,1
26114,17,2,0.03030303,Mapping and ground magnetics confirm the significant size and multiple phases of the Three,1,0.755511761,0.755511761,0.018178659,0.123851933,0.08227028,0,0.996646463,0,14
26114,17,3,0.060606061,"Peaks breccia system. Despite poor surface geochemistry, the interpretation of an upper level",1,0.754791975,0.754791975,0.018203709,0.124334022,0.097636424,0,0.99639154,0,13
26114,17,4,0.090909091,exposure of the system and the potential for a discrete Au mineralising phase at depth warrants,1,0.75459671,0.75459671,0.018434593,0.124581784,0.115557246,0,0.996078346,0,16
26114,17,5,0.121212121,design and execution of a limited drilling program within the next reporting period.,1,0.660306454,0.660306454,0.018335946,0.123827159,0.133043319,0,0.903996241,0,13
26114,17,7,0.181818182,"Aurex Pty Ltd 1986. Authority to Prospect 5927M, Rangeview, Report for Six Months ending",1,0.754132748,0.754132748,0.017512633,0.125816613,0.248488203,0,0.993986243,0,14
26114,17,8,0.212121212,27 September 1986 and Final Report.,1,0.300641805,0.300641805,0.015765611,0.125173062,0.267414927,1,0.531644605,0,6
26114,17,9,0.242424242,"Bichard, A.N. 1987. Authority to Prospect 2277M, Six Monthly Report for period ended 9 July",1,0.755037665,0.755037665,0.017148407,0.125672132,0.29932192,0,0.993343752,0,15
26114,17,10,0.272727273,"1980, Otter Exploration, CR8405.",1,0.27423954,0.27423954,0.01535788,0.127462953,0.317894906,1,0.508881986,0,4
26114,17,11,0.303030303,"Esso Minerals Australia Limited 1975. Authorities to Prospect 1380M, 1381M, 1386M and",1,0.754534245,0.754534245,0.016419327,0.126332402,0.350189507,0,0.99249143,0,12
26114,17,12,0.333333333,1388M Final Report.,1,0.167197838,0.167197838,0.014633814,0.127905861,0.369695336,1,0.398152783,0,3
26114,17,13,0.363636364,"Goulevitch, J. 1989. Authority to Prospect 5145M, Robey Range, Partial Relinquishment Report",1,0.755627573,0.755627573,0.016759356,0.125920177,0.40026772,0,0.99221097,0,12
26114,17,14,0.393939394,"for the period ended 11 January 1989, Exploremin Pty Ltd, CR 20166.",1,0.562929809,0.562929809,0.016826553,0.126224607,0.417972833,0,0.807425966,0,12
26114,17,15,0.424242424,"Healy, P. 1988. Authority to Prospect 4913M, Twelve Monthly Report for the period ended 6",1,0.755094588,0.755094588,0.018918252,0.126620829,0.449731201,0,0.991305241,0,15
26114,17,16,0.454545455,"September 1988, Pan Australian Mining Limited.",1,0.390397638,0.390397638,0.016779862,0.127176851,0.468960404,0,0.62944745,0,6
26114,17,17,0.484848485,"Henry, R.L. 1990. Authority to Prospect 5956M, Rangeview, Final Report for period ending 18",1,0.754785061,0.754785061,0.017725926,0.126592755,0.501232505,0,0.991686669,0,14
26114,17,18,0.515151515,"June 1990, Poseidon Exploration Limited, CR 22191.",1,0.428604901,0.428604901,0.015858522,0.126509681,0.519545853,0,0.6679089,0,7
26114,17,19,0.545454545,"Henry, R.L. 1992. EPM 7469, Robey Range, Final Report for period ended November 1992,",1,0.754631341,0.754631341,0.01764703,0.127038687,0.551990926,0,0.990916725,0,14
26114,17,20,0.575757576,"Poseidon Exploration Limited, CR 24134.",1,0.337268442,0.337268442,0.015389982,0.127518356,0.570483565,0,0.574741822,0,5
26114,17,21,0.606060606,"Hughes, A. 1985. Authority to Prospect 3923M, First Six Monthly and Final Report, CRA",1,0.755577981,0.755577981,0.018147601,0.127204433,0.601510108,0,0.989583529,0,14
26114,17,22,0.636363636,"Exploration Pty Ltd, CR 15049.",1,0.259125382,0.259125382,0.016187999,0.126774177,0.620903134,0,0.491679793,0,5
26114,17,23,0.666666667,"Hunter, M. 1988. Authority to Prospect 4334M, Annual Report, Hunter Resources Limited.",1,0.740267515,0.740267515,0.016507138,0.128190428,0.652676582,0,0.996504601,0,12
26114,17,24,0.696969697,"Laskan Minerals 1972. Authority to Prospect 611M, Final Report, Laskan Minerals Limited, CR",1,0.755130589,0.755130589,0.017527223,0.127259105,0.685509622,0,0.989936141,0,13
26114,17,25,0.727272727,3933,1,0.045644123,0.045644123,0.013587338,0.12832506,0.706531465,0,0.272236915,0,1
26114,17,26,0.757575758,"Latorre, A., and Furnell, R. 1990. EPM 5559, Final Report for period ending 31 October 1990,",1,0.754688501,0.754688501,0.017534673,0.128074825,0.735568821,0,0.988695551,0,16
26114,17,27,0.787878788,"Union Oil Development Corporation, CR 226701.",1,0.399842739,0.399842739,0.016174838,0.128690556,0.754645288,0,0.64245729,0,6
26114,17,28,0.818181818,"Miller, D. 1983. Authority to Prospect 3349M, Final Report, Utah Development Company, CR",1,0.753954351,0.753954351,0.017746991,0.128604263,0.786753178,0,0.988356835,0,13
26114,17,29,0.848484848,12660,1,0.055127032,0.055127032,0.012765226,0.130249172,0.807287276,0,0.286142369,0,1
26114,17,30,0.878787879,"Northcott, M.J. 1991. EPM 7458, First Annual and Final Report for period ended July 1991,",1,0.754731417,0.754731417,0.01698957,0.128915951,0.837316275,0,0.986896062,0,15
26114,17,31,0.909090909,"Poseidon Exploration Limited, CR 22945.",1,0.337456018,0.337456018,0.01650087,0.128971711,0.855816245,0,0.577969413,0,5
26114,17,32,0.939393939,"Perkin, D. 1971. Authority to Prospect 535M, Final Geological Report, Trans-Australian",1,0.754701078,0.754701078,0.017548321,0.129401118,0.888893545,0,0.985915571,0,11
26114,17,33,0.96969697,"Exploration Pty Ltd, CR 3476A.",1,0.261468112,0.261468112,0.015660096,0.129278556,0.908029079,0,0.499347991,0,5
26114,17,34,1,"Planet Metals 1970. Authority to Prospect 693M, Final Report, Planet Metals, CR 3933.",1,0.71265769,0.71265769,0.01713636,0.12952286,0.939063191,0,0.970484983,0,13
26114,18,2,0.25,"Washburn, C.A. 1992. EPMs 7453 One Mile Creek, 7728 Lulu Pocket, 8275 Fish Creek",1,0.742480993,0.742480993,0.014686676,0.125245392,0.100783609,0,0.992669616,0,14
26114,18,3,0.5,y,1,0.004683686,0.004683686,0.004369828,0.875396013,0.108893126,0,0.211978164,0,1
26114,18,4,0.75,"Combined Final Report for the period ending 6 July 1992, Poseidon Exploration Limited, CR",1,0.753994286,0.753994286,0.017158521,0.125585184,0.117050722,0,0.99461347,0,14
26114,18,5,1,24110,1,0.056092143,0.056092143,0.012244556,0.125730008,0.13717787,0,0.277721348,0,1
26168,1,1,0,MAr,1,0.082159936,0.082159936,0.024339162,0.502195418,0.048597362,0,0.909721145,0,1
26168,1,2,0.058823529,CR#26 168,1,0.272011757,0.272011757,0.039387926,0.660971224,0.024268864,0,0.3804582,0,2
26168,1,3,0.117647059,24(6,1,0.069578797,0.069578797,0.021239255,0.716116786,0.062871419,0,0.476569611,0,1
26168,1,4,0.176470588,Exploration Data Cenitie,1,0.236121163,0.236121163,0.016185066,0.676848233,0.097854286,0,0.384772986,0,3
26168,1,5,0.235294118,F003S 1 10CA,1,0.118907988,0.118907988,0.010316282,0.742103875,0.141804501,0,0.370901979,0,3
26168,1,6,0.294117647,S.D.U,1,0.052670971,0.052670971,0.011710359,0.8545928,0.160105661,0,0.205322412,0,1
26168,1,7,0.352941176,D0074176,1,0.080885805,0.080885805,0.012015047,0.835258126,0.205887914,0,0.216227317,0,1
26168,1,8,0.411764706,"OPEN FILB 	CR 8349",0.600835535,0.236048825,0.392867617,0.029528568,0.494456619,0.238267951,0,0.601772217,0,4
26168,1,9,0.470588235,EPM 9750,1,0.107253827,0.107253827,0.01345719,0.779605269,0.379681081,0,0.30482422,0,2
26168,1,10,0.529411765,"LLEWELLYN, QUEENSLAND",1,0.330207199,0.330207199,0.016099911,0.558701098,0.39913097,0,0.53310771,0,2
26168,1,11,0.588235294,FINAL REPORT,1,0.17844373,0.17844373,0.013776363,0.702510536,0.53836596,0,0.3913995,0,2
26168,1,12,0.647058824,FOR THE PERIOD ENDED,1,0.293932915,0.293932915,0.013967894,0.593897223,0.557792544,0,0.497519903,0,4
